Producto,Marca,Modelo,Calificación,Fecha,Texto
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Llegó sellado y los accesorios idénticos a los de la foto
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 9 meses,"increible, excelente la atencion en el mismo fallabela"
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Muy buen equipo, todo original, muy bien empacado"
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Muy buena calidad me llegó en buenas condiciones
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 11 meses,Tal cual lo que pedí y lo mejor entregado rápido
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Tal cual a la foto tamaño calidad y precio ????
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Excelente producto. Llego en buenas condiciones
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Si el tamaño es igual a la fotoBuen calidad
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace 5 meses,todo bien solo que se calienta un poco
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace un año,"BUEN TELEFONO, BUENAS CARACTERISTICAS"
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 5 meses,"Buena calidad, satisfecho con el producto"
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 6 meses,El producto me llegó tal cual la imagen
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace un año,es tal cual como esperababuen producto
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Llego conforme lo indicado y todo bien
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Muy recomendado aún a puertas del 2023
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 8 meses,"Super liviano, elegante, muy bonito."
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"Llego en una caja sellada, confiable"
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Si todo bien igualPero decia chuno
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,Un color muy bonito e inusual
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Esta excelente super me gusta
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,cumplió mis expectativas
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace 2 años,Me encanto está oferta
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 6 meses,Es idéntico a la foto
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 4 meses,El color me gusta.
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Es igual a la foto
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Marca De garantía
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,De buena calidad
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,camara increible
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Full tecnología
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 11 meses,Buena atención
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace un año,Buena calidad!
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,1 de 5 estrellas.,hace 5 meses,La batería recalienta demasiado y el rendimiento a disminuido mucho a pesar que compre cargador original
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,Todo perfecto
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 6 meses,Buena calidad
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace un año,Muy bonito
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 11 meses,Todo bien
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Muy bueno
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,¿Te fue útil este comentario?
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,¿Te fue útil este comentario?
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,¿Te fue útil este comentario?
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,1 de 5 estrellas.,hace un año,¿Te fue útil este comentario?
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 11 meses,Bkn
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,3 de 5 estrellas.,hace 11 meses,¿Te fue útil este comentario?
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,3 de 5 estrellas.,hace un año,¿Te fue útil este comentario?
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace un año,¿Te fue útil este comentario?
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,3 de 5 estrellas.,hace un año,¿Te fue útil este comentario?
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,¿Te fue útil este comentario?
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,¿Te fue útil este comentario?
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,¿Te fue útil este comentario?
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace un año,¿Te fue útil este comentario?
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace un año,¿Te fue útil este comentario?
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,¿Te fue útil este comentario?
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,¿Te fue útil este comentario?
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,¿Te fue útil este comentario?
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,¿Te fue útil este comentario?
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,3 de 5 estrellas.,hace 2 años,¿Te fue útil este comentario?
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,Cuánto es la batería y si se puedo pagar con coutas sin intereses?
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"Es un celular caro pero vale 100% la pena.La batería dura demasiado, carga rápido, en los juegos va súper rápido y sin lag.Lo fui a recoger en tienda y llego en excelentes condiciones."
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,1 de 5 estrellas.,hace un año,¿Te fue útil este comentario?
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace un año,¿Te fue útil este comentario?
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,Esta super solo q calienta un poco
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,El Iphone está lindo y sin ningún detalle. La entrega fue rápida sin problemas.
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,3 de 5 estrellas.,hace un año,Por el momento va bien .. aunque son muchas horas para poder cargarlo
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Todo es conforme De muy buena calidad¡Hola! ¿Me puedes ayudar?
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace 6 meses,"Buena calidad, pero viene en otro idioma"
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Esta sigue siendo una excelente compra aún en pleno 2023, sigue siendo rápido y potente. Si el uso que le vas a dar es meramente redes sociales, grabaciones ocasionales, ediciones, juegos ocasionales, etc. Es el equipo perfecto. Vengo usando iPhone desde hace ya 7 años y son aparatos confiables, durables y super rendidores."
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,Me encanto el color
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,Excelente calidad
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 7 meses,Está hermoso
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 9 meses,Exelente
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,3 de 5 estrellas.,hace un año,Buena
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace un año,¿Te fue útil este comentario?
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,¿Te fue útil este comentario?
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,3 de 5 estrellas.,hace un año,¿Te fue útil este comentario?
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Excelente caja en buenas condiciones, es un Apple siempre nos da calidad, envío rápido y el obsequio fue bueno todo satisfecho"
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"El equipo celular me lo entregaron súper rápido al día siguiente de hacer la compra por la web de Falabella, el equipo se me entregó en una caja totalmente sellado y nuevo y con un case de regalo tal cual la foto, excelente la calidad del iPhone como nos tiene acostumbrado Apple"
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Producto en buen estado, excelente calidad, llegó muy rápido"
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,1 de 5 estrellas.,hace un año,¿Te fue útil este comentario?
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Definitivamente cumple mis expectativas es un  producto original, las características fueron tal cual me mencionaron, el producto me llego en 2 días y bien protegido para que no se dañe en la entrega,  estoy conforme con mi compra, lo recomiendo!"
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,1 de 5 estrellas.,hace un año,¿Te fue útil este comentario?
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 5 meses,"Última tecnología, me encanta"
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"El tamaño es tal cual como lo esperaba, el color es idéntico al de la foto, me lo entregaron muy bien empaquetado, el equipo está totalmente nuevo y en correcto funcionamiento, la calidad es excelente"
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace 11 meses,"cumple con las expectativas, la compra fue rápida y llegó en la fecha prometida, pero no me gustó que lo dejaran en la recepción de mi edificio sin pedir el DNI sabiendo que es un producto delicado"
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"La calidad del producto es buena, la oferta del precio no me hizo pensar dos veces, sobre todo porque he realizado mis compras en Falabella.com y no he tenido inconvenientes con el producto"
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Bueno, el iPhone es original, sellado y nuevo, me encantó, si compran con case pues revisen bien si el envío llega el mismo día o es para recoger, estoy feliz con mi compra"
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Muy elegante, y precisa para el tamaño de mis manos, muy buena mejora de cámara comparada a mi iPhone anterior, y con las funcionalidades que siempre me han gustado"
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"El tamaño es tal cual quería idéntico al que muestran en la web, el móvil es de excelente calidad me encuentro satisfecho con todas las características del equipo."
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,2 de 5 estrellas.,hace 11 meses,"Mala, No tiene cargador completo"
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace un año,"La entrega rápida, el equipo genial, me perdi la promo del case adicional gratis por qué no aceptaba mi compra incluyendo el case con las cuotas sin intereses"
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 3 años,Buen día. Viene con cargador?
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 8 meses,"Es igual a la fotografía, me llego muy bien empaquetado y seguro, ademas llego a tiempo como lo señalan en la pagina, hasta ahora ninguna falla, genial."
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Es el color que pedí, todo igual a la referencia que da la página, me llegó ese mismo día y el courier estuvo en contacto conmigo en todo momento."
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace un año,"Tiene buen acabado; la pantalla es super sensible al tacto; buen audio, aun lo estoy probando pero hasta ahora estoy contenta con el equipo."
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Me llegó en una caja sellada , todo sellado , muy bonito el celular , confío en que es producto nuevo porque viene su garantía de 1 año :)"
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,3 de 5 estrellas.,hace 6 meses,"Me lo imaginaba mas delgado,  el zoom de las fotos es malo, y tengo que ver tutoriales cada cierto tiempo para entender mejor el celular"
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 11 meses,"Si estoy muy contento con el producto, tal como estaba en las especificaciones, muy bueno lo recomiendo y es de garantía por la marca"
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 8 meses,"El iPhone está perfecto, todo excelente. La entrega fue rápida y sin ningún inconveniente. 100% recomendado comprar por este medio."
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Si, el tamaño es el de la descripción es idéntico a la foto es de buena calidad toma fotos lindas y me encantaaaaaa??????????????"
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace un año,"Muy buena, el celular es excelente y se adecua a lo que necesito, es igual a la foto y tiene las mismas características descritas"
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Mi experiencia con el iPhone 11 es muy buena, el producto llegó en buenas condiciones y cumplió con mis expectativas al máximo."
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,3 de 5 estrellas.,hace 11 meses,"excelente asta ahora , pero demoran demasiado por entregar el pedido, aparte la atención bien seca , no son carismáticos ,"
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace 10 meses,"Me esperaba menos de este celular, pero estoy satisfecho. La  información en la página está bien detallada para su compra."
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Sigo manteniendo intacto el buen  concepto que tengo sobre Apple  . Considero que tome una buena decisión al comprarlo
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Producto de buena calidad, tal cual la descripción. Con sello de seguridad, muy importante. Satisfecha con mi compra."
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"El producto   es totalmente nuevo y original , 100 % recomendado comprar online y recoger en tienda(atencion rapida)"
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,La verdad que es muy bueno los iPhone y ami me.encanto lo que yo elegi ni muy grande ni muy pequeño esta 10 de 10
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,2 de 5 estrellas.,hace un año,¿Te fue útil este comentario?
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,1 de 5 estrellas.,hace 5 meses,¿Te fue útil este comentario?
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Fue satisfactoria, es el mismo producto el cual lo presentan en imágenes, su funcionamiento está Perfecto"
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Es idéntico a la foto referencial y no tengo ninguna observación o queja al respecto, estoy muy conforme"
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"El producto vino tal cual cómo está en la foto, todo bien, no tuve ningún inconveniente Todo excelente"
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace 11 meses,(1) Buena calidad de imagen de las fotografías(2) El tamaño es el mismo de la descripción Buen equipo
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Los productos de Apple Ninfa decepcionan, excelente producto :)Unsupported/unknown message by WhatsApp"
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Llegó súper bien y el que lo trajo súper amable, buen equipo y puntuales con la entrega. Valió la pena"
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"Apple tiene el mejor sistema operativo para mis necesidades. Super rápido, intuitivo y fácil de usar."
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 10 meses,"Es lo que yo quería, justo lo que necesitaba a mi medida , excelente su calidad en todos los aspectos"
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Producto  tal cual la foto. Excelente calidad como todos los productos apple y funciona de maravilla.
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Si es el tamaño, es igual a la foto. Estoy conforme. Es de excelente calidad los productos de Apple."
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Muy bueno la verdad , la entrega rápida y correcta , muy buena atenciónY es de muy buena calidad"
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Todo salió correctamente para el proceso de compra y el producto es tal cual de muy buena calidad
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace un año,"Es igual a la foto y de buena calidad, el tamaño corresponde al descrito en las especificaciones."
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Es de muy buena calidad no tengo ningún problema el tamaño es perfecto tal y cómo está en la foto
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 11 meses,Llegó sellado y en buen estado Los características del celular Tal y como la reseña lo indican
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace 6 meses,"Es de buena calidad , el tamaño corresponde , lo malo es que no me dieron mis puntos visualize"
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"El teléfono funciona de maravilla, es un modelo antiguo pero no deja de ser un súper equipo!!"
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Todo fue como yo lo elegí, el tamaño perfecto, calidad muy buena y sobre todo un buen equipo!"
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Recojo rápido aunque la entrega la postergaron. Buen embalado, el producto llegó sano y salvo"
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Una experiencia agradable. El producto es lo que promete las funciones cumplen la expectativa
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Llevo una semana usando el celular, va bien, carga rápido y además la batería dura bastante."
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace un año,"El tamaño es pequeño a la foto referencial pero cómodo, pero es de buena calidad el telefono"
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Estoy satisfecha con el productos, llego rápido y el celular esta hermoso como lo esperaba."
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 10 meses,Todo en estado perfecto sellado las verdad todo bien con el móvil muchas gracias falabella
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace un año,"Buenas noches, la verdad en el tamaño no m dije las medidas  del phoneSi es buena calidad"
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 11 meses,"Llego en perfecto estado, con cable para cargar. Y el case de regalo me cayo a pelo. 10/10"
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"El producto está en perecías condiciones, el tamaño es lo esperado de acuerdo a la foto."
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Compra sencilla envío rápido y cumplió con responsabilidad, me dieron un case de regalo"
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Excelente, cumplieron con la fecha y los productos totalmente seguros! Lo recomiendo!!!"
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 11 meses,"El tamaño perfecto, si es bastante parecido la foto y definitivamente de buena calidad"
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,3 de 5 estrellas.,hace un año,"Bueno , le encantó a mi hermano y bueno creo q es tamaño hombre ????No lo tengo ahora"
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace un año,fue buena pero no me llego el protector carcasa trasparente que indicaba la promocion
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,El producto fue justo lo que pedí llego en el tiempo acordado y el recojo super fácil
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Todo exelente. Me llegó muy rápido me lo entregaron al momento y es tal cual lo pensé
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Realmente tal cual ofrece la descripción, tngo garantía y seguridad. Todo súper bien"
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace un año,"me gusto el producto en si, las funciones son correctas pero l bateria no dura mucho"
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,3 de 5 estrellas.,hace 10 meses,Pensé que era más grande y que por ser un equipo nuevo la batería me iba a durar más
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Es un buen equipo, excelente calidad, es igual de hermoso que en la foto. Lindisimo"
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 17 días,"Llegó tal cual lo pedí aparentemente,  tengo q probar para saber que todo esté bien"
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"El celular es excelente en la calidad y tamaño , llego tal cual mostrado en la foto"
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Muy buen estado del producto. Llegó muy rápido. Tal y como se muestra en la imagen.
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Muy buen producto, tal como lo quería, idéntica a la foto y de muy buena calidad??"
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace un año,"El tamaño corresponde y es igual a la foto, también se ve que es de buena calidad."
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 11 meses,"Todo muy bien, tamaño y diseño tal cual la foto?? el tiempo de entrega 100 puntos!"
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 11 meses,La descripción es conforme a lo indicado en la información del equipo de la página
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Contenta con el producto, era lo que esperaba, en tamaño, color y caracteristicas"
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 10 meses,"siempre me han encantado los celulares de marca apple, sin nada malo que agregar."
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 11 meses,El producto es original y llegó en la fecha programada. Me siento muy satisfecho
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 11 meses,"Todo muy bien , el color era exactamente como el de la foto realmente me encantó"
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Si cumplió con mis expectativas, el método de compra y entrega fueron muy buenos"
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 10 meses,Buenas noches si la atención fue muy buena y el iPhone muy bien hasta el moment
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 11 meses,"Tamaño corresponde , igual a la foto , de buena calidad. Cumple con lo ofrecido"
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace 8 meses,En aspecto a su sistema aplicaciones muy buen producto solo color se ve raro .
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Excelente producto lo que necesitaba, sobre todo con la garantía de falabella."
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Todos los detalles en la descripción som exactos a los del producto en fisico
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace un año,"Todo es igual como se esperaba, el tamaño, dimensiones y sistema es lo máximo"
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 3 meses,Me interesa mucho este celular para mi hijo para q lo utilice en sus clases
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace un año,"SI ES IGUAL A LA FOTO, PERO EL CASE QUE VENIA DE REGALO NO ERA EL ESPERADO"
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,El equipo muy bueno realmente llego muy bien tal como la muestra la imagen
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"El producto es igual al de la imagen, llego sellado y sin ningun problema"
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Excelente producto, igual al de la foto. Llegó rápido y en caja sellada."
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace 9 meses,Todo corresponde a la descripción de la compra y la entrega súper rápido
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace un año,"Corresponde a las especificaciones dadas en la tienda web, buena calidad"
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Si es buena calidad y es de acuerdo a la foto me gusto mucho mi producto
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Todo en perfecto estado, buenas características, y la calidad excelente"
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Es un bello modelo, la cámara es espectacular, todo en general me gusta"
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 11 meses,"Lo abrí y me encantó realmente, igual al de la foto, amé amé améee????"
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Es un buen producto, me facilita hacer mis cosas y organiza mi rutina."
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 meses,"Muy funcional, con una buena cámara, resolución perfecta, tamaño ideal"
