Producto	Marca	Modelo	Calificación	Fecha	Texto	texto_limpio	sentimiento	tokens	dominant_topic
Celular Samsung Galaxy A05s 6GB RAM 128GB	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 meses	Para el costo por el telefono tiene buenas caracteristicas, y es rapido	costo telefono buena caracteristica rapido	POS	['costo', 'telefono', 'buena', 'caracteristica', 'rapido']	2
Celular Samsung Galaxy A05s 6GB RAM 128GB	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 meses	tiene buena resolución, me encanta su camara	buen resolución encanto camar	POS	['buen', 'resolución', 'encanto', 'camar']	2
Celular Samsung Galaxy A05s 6GB RAM 128GB	Desconocida	Desconocido	5 de 5 estrellas.	hace 9 días	Es un equipo bonito y no muy caro	equipo bonito caro	POS	['equipo', 'bonito', 'caro']	1
Celular Samsung Galaxy A05s 6GB RAM 128GB	Desconocida	Desconocido	5 de 5 estrellas.	hace 23 días	Llegó completamente en buen estado	llegar completamente buen	POS	['llegar', 'completamente', 'buen']	0
Celular Samsung Galaxy A05s 6GB RAM 128GB	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 meses	Es muy rapido y claro buen volumen	rapido claro buen volumen	POS	['rapido', 'claro', 'buen', 'volumen']	2
Celular Samsung Galaxy A05s 6GB RAM 128GB	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 meses	Muy bien celular, buena camara	bien celular buen camara	POS	['bien', 'celular', 'buen', 'camara']	2
Celular Xiaomi Redmi Note 13 Pro+ 12GB 512GB	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 meses	A gusto con el producto xioami como siempre dándonos buenas cosas a precios bajos.La carga ultra rápida es lo mejor eso si al instalar muchas aplicaciones la batería puede durar menos fuera de eso todo ok	gusto producto xioami siempre dándono buena cosa precio bajoslo carga ultra rápido mejor instalar mucho aplicación batería poder durar menos	POS	['gusto', 'producto', 'xioami', 'siempre', 'dándono', 'buena', 'cosa', 'precio', 'bajoslo', 'carga', 'ultra', 'rápido', 'mejor', 'instalar', 'aplicación', 'batería', 'poder', 'durar', 'menos']	1
Celular Motorola G84 256gb + Moto Buds 135	Desconocida	Desconocido	5 de 5 estrellas.	hace 6 meses	El color es precioso, y tiene un sonido nítido	color precioso sonido nítido	POS	['color', 'precioso', 'sonido', 'nítido']	2
Celular Motorola G84 256gb + Moto Buds 135	Desconocida	Desconocido	5 de 5 estrellas.	hace un mes	Es mi primer teléfono bueno, y la verdad fue un salto grande. La pantalla tiene buenos colores, el sistema es muy fluido, la cámara está bien... muy bonito equipo. Los audífonos de "regalo" son básicos, pero es suficiente para está bien para escuchar música durante labores monótonas.	primero teléfono bueno verdad salto grande pantalla buen color sistema fluido cámar bien bonito equipo audífono regalar básico suficiente bien escuchar música labor monótono	POS	['primero', 'teléfono', 'bueno', 'verdad', 'salto', 'grande', 'pantalla', 'buen', 'color', 'sistema', 'fluido', 'cámar', 'bien', 'bonito', 'equipo', 'audífono', 'regalar', 'básico', 'suficiente', 'bien', 'escuchar', 'música', 'labor', 'monótono']	1
Celular Motorola G84 256gb + Moto Buds 135	Desconocida	Desconocido	5 de 5 estrellas.	hace 4 meses	Es bonito y de buena calidad	bonito buen calidad	POS	['bonito', 'buen', 'calidad']	2
Celular Motorola G84 256gb + Moto Buds 135	Desconocida	Desconocido	5 de 5 estrellas.	hace 5 meses	Muy buen celular	buen celular	POS	['buen', 'celular']	2
Celular Motorola G84 256gb + Moto Buds 135	Desconocida	Desconocido	5 de 5 estrellas.	hace 6 meses	Buen tamaño, buen almacenamiento de datos, el color hermoso, buena resolución de las fotos, un buen producto	buen tamaño buen almacenamiento dato color hermoso buen resolución foto buen producto	POS	['buen', 'tamaño', 'buen', 'almacenamiento', 'dato', 'color', 'hermoso', 'buen', 'resolución', 'foto', 'buen', 'producto']	2
Celular Motorola G84 256gb + Moto Buds 135	Desconocida	Desconocido	5 de 5 estrellas.	hace 5 meses	Igual a la foto, buena calidad y el mejor teléfono	igual foto buen calidad mejor teléfono	POS	['igual', 'foto', 'buen', 'calidad', 'mejor', 'teléfono']	2
Celular Motorola G84 256gb + Moto Buds 135	Desconocida	Desconocido	5 de 5 estrellas.	hace 6 meses	Para su precio , está  excelente el producto, me gustaría que traigan el flip cover, para proterlo	precio excelente producto gustar traigar flip cover proter él	POS	['precio', 'excelente', 'producto', 'gustar', 'traigar', 'flip', 'cover', 'proter']	1
Celular Motorola G84 256gb + Moto Buds 135	Desconocida	Desconocido	4 de 5 estrellas.	hace 5 meses	Conforme con el producto, bonito diseño y color.	conforme producto bonito diseño color	POS	['conforme', 'producto', 'bonito', 'diseño', 'color']	0
Celular Motorola G84 256gb + Moto Buds 135	Desconocida	Desconocido	5 de 5 estrellas.	hace 21 días	Muy buen equipo súper rápido y me encantaron los audífonos que venían dentro del kit 10/10	buen equipo súper rápido encantar audífono venir dentro kit	POS	['buen', 'equipo', 'súper', 'rápido', 'encantar', 'audífono', 'venir', 'dentro', 'kit']	0
Celular Motorola G84 256gb + Moto Buds 135	Desconocida	Desconocido	4 de 5 estrellas.	hace 14 días	Es un buen equipo cumplió con mis expectativas buena cámara	buen equipo cumplir expectativa buen cámara	POS	['buen', 'equipo', 'cumplir', 'expectativa', 'buen', 'cámara']	0
Celular Honor X8b 8GB 256GB	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 meses	Buena cámara	buen cámara	POS	['buen', 'cámara']	2
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	Buen equipo original de Apple que es lo más importante	buen equipo original apple importante	POS	['buen', 'equipo', 'original', 'apple', 'importante']	0
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	Entrega súper puntual,color excelente mejor de lo esperado y de buena calidad. Conforme con mi pedido	entrega súper puntualcolor excelente mejor esperado buen calidad conforme pedido	POS	['entrega', 'súper', 'puntualcolor', 'excelente', 'mejor', 'esperado', 'buen', 'calidad', 'conforme', 'pedido']	0
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	El tamaño del producto es perfecto, el color denota elegancia, es identifico al de la foto y el material es perfecto	tamaño producto perfecto color denoto elegancia identifico foto material perfecto	POS	['tamaño', 'producto', 'perfecto', 'color', 'denoto', 'elegancia', 'identifico', 'foto', 'material', 'perfecto']	2
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 años	El telefono totalmente nuevo, rapidez de entrega, todo conforme al 100%	telefono totalmente nuevo rapidez entregar conforme	POS	['telefono', 'totalmente', 'nuevo', 'rapidez', 'entregar', 'conforme']	0
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	En realidad todo es igual al de la foto,el personal a cargo de la entrega amable,el producto me vino bien protegido y excelente.	realidad igual fotoel personal cargo entrega amableel producto venir bien protegido excelente	POS	['realidad', 'igual', 'fotoel', 'personal', 'cargo', 'entrega', 'amableel', 'producto', 'venir', 'bien', 'protegido', 'excelente']	0
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	Lo que pude observar fue tal cual a lo que me prometieron en la página web todo a detalle y me siento a gusto con esta compra	poder observar tal prometer página web detalle siento gusto compro	POS	['poder', 'observar', 'tal', 'prometer', 'página', 'web', 'detalle', 'siento', 'gusto', 'compro']	2
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	Muy buen producto, cumplió con mis expectativas y definitivamente seguiría comprando en Sagga Falabella	buen producto cumplir expectativa definitivamente seguir comprar sagga falabella	POS	['buen', 'producto', 'cumplir', 'expectativa', 'definitivamente', 'seguir', 'comprar', 'sagga', 'falabella']	0
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	Es bueno, la batería dura bastante, y la cámara buena como siempre	bueno bateer duro bastante cámara buen siempre	POS	['bueno', 'bateer', 'duro', 'bastante', 'cámara', 'buen', 'siempre']	1
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 11 meses	Excelente producto	excelente producto	POS	['excelente', 'producto']	0
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	4 de 5 estrellas.	hace un año	No imagine que no venga sin cargador, pero es igual a la foto y de buena calidad	imagine venga cargador igual foto buen calidad	POS	['imagine', 'venga', 'cargador', 'igual', 'foto', 'buen', 'calidad']	2
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	Muy buena, el tamaño corresponde a las especificaciones, es muy practico, el color y estructura bien hecha, el material del equipo y pantalla muy buenos, muy útil para temas laborales y personales, gran equipo en general, para ser uno de los más básicos hoy en día de la gama de iPhone	buen tamaño corresponder especificación practico color estructura bien hecho material equipo pantalla buen útil tema laboral personal gran equipo general ser básico hoy día gama iphone	POS	['buen', 'tamaño', 'corresponder', 'especificación', 'practico', 'color', 'estructura', 'bien', 'hecho', 'material', 'equipo', 'pantalla', 'buen', 'útil', 'tema', 'laboral', 'personal', 'gran', 'equipo', 'general', 'ser', 'básico', 'hoy', 'día', 'gama', 'iphone']	1
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 11 meses	El iPhone 11 es muy bueno ya que la cámara arroja una buena calidad de imagen el diseño es fascinante, calidad A1	iphonar bueno cámara arrojar buen calidad imagen diseño fascinante calidad	POS	['iphonar', 'bueno', 'cámara', 'arrojar', 'buen', 'calidad', 'imagen', 'diseño', 'fascinante', 'calidad']	2
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	Muy buena buena calidad Muy satisfecho con las cámaras	buen buen calidad satisfecho cámara	POS	['buen', 'buen', 'calidad', 'satisfecho', 'cámara']	2
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	Excelente calidad	excelente calidad	POS	['excelente', 'calidad']	2
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	En perfecto estado, muy bien, solo que se tarde un poco en llegar	perfecto bien solo tarde llegar	POS	['perfecto', 'bien', 'solo', 'tarde', 'llegar']	0
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	El producto cumplió todas mis expectativas, es igual a la foto, vino sellado, nuevo y original, tal como menciona en su descripción. Y estoy gratamente sorprendido con el equipo, sin duda en 10/10	producto cumplir todo expectativa igual foto venir sellado nuevo original tal mencionar descripción gratamente sorprendido equipo dudar	POS	['producto', 'cumplir', 'expectativa', 'igual', 'foto', 'venir', 'sellado', 'nuevo', 'original', 'tal', 'mencionar', 'descripción', 'gratamente', 'sorprendido', 'equipo', 'dudar']	0
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	4 de 5 estrellas.	hace un año	Vino sin cargador, pero bien empaquetado	venir cargador bien empaquetado	POS	['venir', 'cargador', 'bien', 'empaquetado']	0
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 5 meses	Muy buen equipo el iPhone 11 de 128 gb	buen equipo iphonar	POS	['buen', 'equipo', 'iphonar']	1
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 9 meses	Es igual a la foto, buena  calidad	igual foto buen calidad	POS	['igual', 'foto', 'buen', 'calidad']	2
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	Muy buen producto, gracias	buen producto gracias	POS	['buen', 'producto', 'gracias']	0
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	Es un buen producto estoy contenta con las características que tiene y me ofrece perfecta calidad de fotos y de mis gestiones que realizo por mí trabajo	buen producto contentar característica ofrecer perfecto calidad foto gestión realizo trabajo	POS	['buen', 'producto', 'contentar', 'característica', 'ofrecer', 'perfecto', 'calidad', 'foto', 'gestión', 'realizo', 'trabajo']	2
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	El producto es tal cual las imágenes, el tamaño es como lo indican, la calidad y el funcionamiento estan genial, contenta con mi iphone 11 ????	producto tal imagen tamaño indicar calidad funcionamiento estir genial contenta iphone	POS	['producto', 'tal', 'imagen', 'tamaño', 'indicar', 'calidad', 'funcionamiento', 'estir', 'genial', 'contenta', 'iphone']	2
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	Muy satisfecho con el producto, la oferta y la entrega, contento con la calidad y correcto espejo e igual el producto a la de la foto	satisfecho producto oferta entregar contento calidad correcto espejo igual producto foto	POS	['satisfecho', 'producto', 'oferta', 'entregar', 'contento', 'calidad', 'correcto', 'espejo', 'igual', 'producto', 'foto']	0
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 años	Llegó en la fecha prevista, en excelentes condiciones	llegar fecha previsto excelente condición	POS	['llegar', 'fecha', 'previsto', 'excelente', 'condición']	0
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 6 meses	Llego en la mañanita del día siguiente súper rápido, obviamente es original y todo perfecto, recomiendo comprar en saga	llego mañanita día siguiente súper rápido obviamente original perfecto recomeir comprar saga	POS	['llego', 'mañanita', 'día', 'siguiente', 'súper', 'rápido', 'obviamente', 'original', 'perfecto', 'recomeir', 'comprar', 'saga']	0
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	Es igual a la foto, el envío fue en los días mencionados, la calidad súper buena, y el precio también ????	igual foto enviar día mencionado calidad súper buen precio	POS	['igual', 'foto', 'enviar', 'día', 'mencionado', 'calidad', 'súper', 'buen', 'precio']	2
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	Es de buena calidad, llego en buen estado y cumple con todas las funciones que prometeEste es	buen calidad llego buen cumplir todo función prometeeste	POS	['buen', 'calidad', 'llego', 'buen', 'cumplir', 'función', 'prometeeste']	0
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	Es de buena calidad y es versátil su tamaño y si es de mi agrado	buen calidad versátil tamaño agrado	POS	['buen', 'calidad', 'versátil', 'tamaño', 'agrado']	2
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 9 meses	Si es muy buena calidad y es igual al de la foto muy bonito	buen calidad igual foto bonito	POS	['buen', 'calidad', 'igual', 'foto', 'bonito']	2
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	me pareció genial, es igual al de la foto literal todo	parecer genial igual foto literal	POS	['parecer', 'genial', 'igual', 'foto', 'literal']	1
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 10 meses	Tal cual como se veía en la web, excelente producto	tal ver web excelente producto	POS	['tal', 'ver', 'web', 'excelente', 'producto']	2
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	Si es igual a la foto y está todo de buena calidad	igual foto buen calidad	POS	['igual', 'foto', 'buen', 'calidad']	2
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	es de buena calidad e igual al modelo elegido	buen calidad igual modelo elegido	POS	['buen', 'calidad', 'igual', 'modelo', 'elegido']	2
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	Es muy buena e igual a la foto me encanto	buen igual foto encanto	POS	['buen', 'igual', 'foto', 'encanto']	2
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	Es igual a la foto y de buena calidad	igual foto buen calidad	POS	['igual', 'foto', 'buen', 'calidad']	2
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	Superó mis espectativasBuen modelo	superar espectativasbuen modelo	POS	['superar', 'espectativasbuen', 'modelo']	1
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	Igual a la foto exelente calidad..	igual foto exelente calidad	POS	['igual', 'foto', 'exelente', 'calidad']	2
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	Esta bien el tamaño y buen equipo	bien tamaño buen equipo	POS	['bien', 'tamaño', 'buen', 'equipo']	2
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	Es de buena calidad	buen calidad	POS	['buen', 'calidad']	2
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 5 meses	Es buena calidad	buen calidad	POS	['buen', 'calidad']	2
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	Es buena calidad	buen calidad	POS	['buen', 'calidad']	2
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 7 meses	Si buena calidad	buen calidad	POS	['buen', 'calidad']	2
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	Si todo ok		POS	[]	0
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	4 de 5 estrellas.	hace un año	Buen producto, sin fallos, el color morado es muy suave casi blanco.	buen producto fallo color morado suave casi blanco	POS	['buen', 'producto', 'fallo', 'color', 'morado', 'suave', 'casi', 'blanco']	1
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 años	La compra en tienda fue rápida, el promotor de apple súper amable y el producto ni que decir ya todos conocen la calidad que ofrece la marca.	compra tienda rápido promotor apple súper amable producto decir conocer calidad ofrecer marca	POS	['compra', 'tienda', 'rápido', 'promotor', 'apple', 'súper', 'amable', 'producto', 'decir', 'conocer', 'calidad', 'ofrecer', 'marca']	0
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	El tamaño es el esperado, si es igual al de la foto, tiene buena calidad y sobre todo llega selladito, bien cuidado y la entrega es puntual	tamaño esperado igual foto buen calidad llegar selladito bien cuidado entrega puntual	POS	['tamaño', 'esperado', 'igual', 'foto', 'buen', 'calidad', 'llegar', 'selladito', 'bien', 'cuidado', 'entrega', 'puntual']	0
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 5 meses	Todo bien, llegó en el tiempo estipulado, el equipo es buenísimo, lo recomiendo.	bien llegar tiempo estipulado equipo buenísimo recomeir	POS	['bien', 'llegar', 'tiempo', 'estipulado', 'equipo', 'buenísimo', 'recomeir']	0
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 6 meses	Muy buena compra y todo llega en buen estado	buen compra llegar buen	POS	['buen', 'compra', 'llegar', 'buen']	2
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	Como siempre los productos Apple tienen consigo la mas alta eficiencia y calidad dentro y fuera del produco, gracias por hacer el despacho muy rapido y aun mas con una entrega sin contacto y tecnologica	siempre producto apple él mas alto eficiencia calidad dentro producoir gracias hacer despacho rapido aun mas entregar contacto tecnologico	POS	['siempre', 'producto', 'apple', 'mas', 'alto', 'eficiencia', 'calidad', 'dentro', 'producoir', 'gracias', 'hacer', 'despacho', 'rapido', 'aun', 'mas', 'entregar', 'contacto', 'tecnologico']	1
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 9 meses	Igual que la foto y buena calidad	igual foto buen calidad	POS	['igual', 'foto', 'buen', 'calidad']	2
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	4 de 5 estrellas.	hace un año	Bien!Es igual a la foto ??	bien igual foto	POS	['bien', 'igual', 'foto']	2
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 años	Exelente muy buena camara	exelente buen camar	POS	['exelente', 'buen', 'camar']	2
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 11 meses	exelente xD	exelente	POS	['exelente']	1
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	El celular es completamente original, viene sellado y cuenta con la garantía de Apple. Viene tal cual en la descripción en cuanto a color y capacidad de memoria, y es vendido directamente por Falabella lo cual da mucha más confianza. Súper recomendado.	celular completamente original venir sellado cuenta garantir apple venir tal descripción cuanto color capacidad memorio vendido directamente falabella mucho confianza súper recomendado	POS	['celular', 'completamente', 'original', 'venir', 'sellado', 'cuenta', 'garantir', 'apple', 'venir', 'tal', 'descripción', 'cuanto', 'color', 'capacidad', 'memorio', 'vendido', 'directamente', 'falabella', 'confianza', 'súper', 'recomendado']	0
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	4 de 5 estrellas.	hace 9 meses	Muy buena la atencion, aun no lo he abierto, pero el tramite de compra y entrega me pareció genial.	buen atencion aun abierto tramite compra entrego parecer genial	POS	['buen', 'atencion', 'aun', 'abierto', 'tramite', 'compra', 'entrego', 'parecer', 'genial']	1
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	Me encantó su autonomía y la calidad del producto, es tal cual la descripción en la página	encantar autonomía calidad producto tal descripción págín	POS	['encantar', 'autonomía', 'calidad', 'producto', 'tal', 'descripción', 'págín']	2
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	Bueno mi experiencia fue muy buena Es igual q la foto y si es de buena calidad	bueno experiencia buen igual foto buen calidad	POS	['bueno', 'experiencia', 'buen', 'igual', 'foto', 'buen', 'calidad']	2
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	Es exactamente igual a la foto, excelente calidad y el tamaño corresponde.	exactamente igual foto excelente calidad tamaño corresponder	POS	['exactamente', 'igual', 'foto', 'excelente', 'calidad', 'tamaño', 'corresponder']	2
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	El tamaño es igual a la foto y de buena calidad con respecto al equipo	tamaño igual foto buen calidad respecto equipo	POS	['tamaño', 'igual', 'foto', 'buen', 'calidad', 'respecto', 'equipo']	2
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	Buena compra,al adquiri en cyber wow y el precio estaba bueno	buen compraal adquiri cyber wow precio bueno	POS	['buen', 'compraal', 'adquiri', 'cyber', 'wow', 'precio', 'bueno']	0
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	El tamaño es.el correcto y las fotos son de muy buena calidad	tamaño esel correcto foto buen calidad	POS	['tamaño', 'esel', 'correcto', 'foto', 'buen', 'calidad']	2
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 9 meses	increible, excelente la atencion en el mismo fallabela	increible excelente atencion mismo fallabela	POS	['increible', 'excelente', 'atencion', 'mismo', 'fallabela']	0
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	Muy buen equipo, todo original, muy bien empacado	buen equipo original bien empacado	POS	['buen', 'equipo', 'original', 'bien', 'empacado']	0
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	Muy buena calidad me llegó en buenas condiciones	buen calidad llegar buena condición	POS	['buen', 'calidad', 'llegar', 'buena', 'condición']	2
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	Excelente producto. Llego en buenas condiciones	excelente producto llego buena condición	POS	['excelente', 'producto', 'llego', 'buena', 'condición']	0
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	4 de 5 estrellas.	hace un año	BUEN TELEFONO, BUENAS CARACTERISTICAS	buen telefono buena caracteristica	POS	['buen', 'telefono', 'buena', 'caracteristica']	2
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 5 meses	Buena calidad, satisfecho con el producto	buen calidad satisfecho producto	POS	['buen', 'calidad', 'satisfecho', 'producto']	2
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	Llego conforme lo indicado y todo bien	llego conforme indicado bien	POS	['llego', 'conforme', 'indicado', 'bien']	0
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 8 meses	Super liviano, elegante, muy bonito.	super liviano elegante bonito	POS	['super', 'liviano', 'elegante', 'bonito']	1
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	Esta excelente super me gusta	excelente super gusta	POS	['excelente', 'super', 'gusta']	1
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	De buena calidad	buen calidad	POS	['buen', 'calidad']	2
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 11 meses	Buena atención	buen atención	POS	['buen', 'atención']	2
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	4 de 5 estrellas.	hace un año	Buena calidad!	buen calidad	POS	['buen', 'calidad']	2
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 6 meses	Buena calidad	buen calidad	POS	['buen', 'calidad']	2
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 11 meses	Bkn	bkn	POS	['bkn']	1
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	3 de 5 estrellas.	hace un año	Por el momento va bien .. aunque son muchas horas para poder cargarlo	momento bien aunque mucho hora poder cargar él	POS	['momento', 'bien', 'aunque', 'hora', 'poder', 'cargar']	1
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	Todo es conforme De muy buena calidad¡Hola! ¿Me puedes ayudar?	conforme buen calidadhola poder ayudar	POS	['conforme', 'buen', 'calidadhola', 'poder', 'ayudar']	0
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	4 de 5 estrellas.	hace 6 meses	Buena calidad, pero viene en otro idioma	buen calidad venir idioma	POS	['buen', 'calidad', 'venir', 'idioma']	2
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	Esta sigue siendo una excelente compra aún en pleno 2023, sigue siendo rápido y potente. Si el uso que le vas a dar es meramente redes sociales, grabaciones ocasionales, ediciones, juegos ocasionales, etc. Es el equipo perfecto. Vengo usando iPhone desde hace ya 7 años y son aparatos confiables, durables y super rendidores.	seguir ser excelente compra aún pleno seguir ser rápido potente uso vas dar meramente red social grabación ocasional edición juegos ocasionales etc equipo perfecto venir usar iphone hacer año aparato confiable durabl super rendidor	POS	['seguir', 'ser', 'excelente', 'compra', 'aún', 'pleno', 'seguir', 'ser', 'rápido', 'potente', 'uso', 'vas', 'dar', 'meramente', 'red', 'social', 'grabación', 'ocasional', 'edición', 'juegos', 'ocasionales', 'etc', 'equipo', 'perfecto', 'venir', 'usar', 'iphone', 'hacer', 'año', 'aparato', 'confiable', 'durabl', 'super', 'rendidor']	1
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 años	Excelente calidad	excelente calidad	POS	['excelente', 'calidad']	2
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 9 meses	Exelente	exelente	POS	['exelente']	1
Celular Apple Iphone 11 64gb	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	Excelente caja en buenas condiciones, es un Apple siempre nos da calidad, envío rápido y el obsequio fue bueno todo satisfecho	excelente cajar buena condición apple siempre calidad envío rápido obsequio bueno satisfecho	POS	['excelente', 'cajar', 'buena', 'condición', 'apple', 'siempre', 'calidad', 'envío', 'rápido', 'obsequio', 'bueno', 'satisfecho']	0
